uid,code,label,description,lat,lon,CATUTTC,addressPostCode,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressThoroughfare,addressLocatorDesignator,addressDescription,zoneId,url,type,parentStation,timezone,wheelchairBoarding
4595,445,Стрийська-Наукова (445),,49.801735,24.019005,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Святого Івана Павла II,3,,0,,0,,Europe/Kyiv,
44963,800,Колодзінського (800),,49.803606,24.046449,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,,"вул. Рядова, 6",0,,0,,Europe/Kyiv,
44251,797,Угорська (797),,49.810615,24.046181,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Угорська,,"вул. Угорська, 27",0,,0,,Europe/Kyiv,
44174,791,Центр Довженка (791),,49.794918,24.056271,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,81,навпроти №81,0,,0,,Europe/Kyiv,
44982,801,Колодзінського (801),,49.803601,24.046079,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,,після з'їзду на вул. Хуторівку,0,,0,,Europe/Kyiv,
44252,796,Угорська (796),,49.810931,24.046264,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,1,,0,,0,,Europe/Kyiv,
4604,459,Санта Барбара (459),,49.785694,24.05935,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,103,,0,,0,,Europe/Kyiv,
44701,784,Вернадського (784),,49.782409,24.059187,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,106,,0,,0,,Europe/Kyiv,
44702,785,Вернадського (785),,49.782514,24.059281,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,106,,0,,0,,Europe/Kyiv,
44703,786,Санта Барбара (786),,49.785815,24.059152,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,109,,0,,0,,Europe/Kyiv,
4610,448,Рахівська (448),,49.805654,24.045655,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,20,,0,,0,,Europe/Kyiv,
4598,449,Шувар (449),,49.799108,24.047954,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,30,,0,,0,,Europe/Kyiv,
44983,794,Шувар (794),,49.798241,24.049459,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,36,,0,,0,,Europe/Kyiv,
44179,795,Шувар (795),,49.799581,24.047769,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,36,,0,,0,,Europe/Kyiv,
44178,324,Шувар (324),,49.798165,24.049577,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,,проїзд між №36 та №40,0,,0,,Europe/Kyiv,
4607,455,Центр Довженка (455),,49.794657,24.057532,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,38,,0,,0,,Europe/Kyiv,
4599,451,Дитяча поліклініка (451),,49.797157,24.051583,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,46,,0,,0,,Europe/Kyiv,
44177,782,Дитяча поліклініка (782),,49.797228,24.051822,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,46,,0,,0,,Europe/Kyiv,
4609,450,Шувар (450),,49.799077,24.048686,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,49,,0,,0,,Europe/Kyiv,
4608,452,Дитяча поліклініка (452),,49.796501,24.053698,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,59,,0,,0,,Europe/Kyiv,
44176,783,Дитяча поліклініка (783),,49.797043,24.052334,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,59,,0,,0,,Europe/Kyiv,
4600,453,Сихівська РА (453),,49.79188,24.058326,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,64,,0,,0,,Europe/Kyiv,
44984,753,Поліклініка № 4 (753),,49.790068,24.05883,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,70,,0,,0,,Europe/Kyiv,
44705,754,Поліклініка № 4 (754),,49.790273,24.058986,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,72,,0,,0,,Europe/Kyiv,
4601,454,Коломийська (454),,49.788657,24.058693,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,76,,0,,0,,Europe/Kyiv,
44699,788,Коломийська (788),,49.788108,24.058924,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,80,,0,,0,,Europe/Kyiv,
44175,790,Центр Довженка (790),,49.795038,24.056196,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,81,,0,,0,,Europe/Kyiv,
45145,733,Поліклініка № 4 (733),,49.790032,24.05868,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,90,,0,,0,,Europe/Kyiv,
4606,456,Поліклініка №4 (456),,49.790669,24.059168,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,91,,0,,0,,Europe/Kyiv,
4602,457,Санта Барбара (457),,49.785327,24.058857,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,94,,0,,0,,Europe/Kyiv,
44700,787,Санта Барбара (787),,49.785659,24.059045,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,94,,0,,0,,Europe/Kyiv,
4605,458,Коломийська (458),,49.78754,24.059265,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,97,,0,,0,,Europe/Kyiv,
44704,789,Коломийська (789),,49.788048,24.059058,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,97,,0,,0,,Europe/Kyiv,
z-612-01,612-01,Варшавська (612-01),,49.866374,24.016221,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. В. Чорновола,103,,0,,0,,Europe/Kyiv,
2560965,606,Варшавська (606),,49.866732,24.014769,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. В. Чорновола,105,,0,,0,,Europe/Kyiv,
44974,67,Проспект Свободи (67),,49.840029,24.028207,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Свободи,7,,0,,0,,Europe/Kyiv,
2562496,457-1,Санта Барбара (457-1),,49.785921,24.058838,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,просп. Червоної Калини,94,,0,,0,,Europe/Kyiv,
45040,1118,"Рудно, Володимира Великого (1118)",,49.835801,23.876148,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. Володимира Великого,24,,0,,0,,Europe/Kyiv,
5015,1120,"Рудно, Народний дім (1120)",,49.837138,23.873205,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. Володимира Великого,24,,0,,0,,Europe/Kyiv,
5016,1117,"Рудно, Володимира Великого (1117)",,49.835467,23.876681,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. Володимира Великого,3а,,0,,0,,Europe/Kyiv,
5164,1119,"Рудно, Народний дім (1119)",,49.836979,23.873286,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. Володимира Великого,9а,,0,,0,,Europe/Kyiv,
44218,1103,"Рудно, Коновальця (1103)",,49.838204,23.895516,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. Небесної Сотні,,,0,,0,,Europe/Kyiv,
44253,1104,"Рудно, Коновальця (1104)",,49.838308,23.895457,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. Небесної Сотні,,,0,,0,,Europe/Kyiv,
5137,1105,"Рудно, Мазепи (1105)",,49.839525,23.890843,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. Небесної Сотні,,,0,,0,,Europe/Kyiv,
5150,1106,"Рудно, Мазепи (1106)",,49.839609,23.89079,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. Небесної Сотні,,,0,,0,,Europe/Kyiv,
5017,1112,"Рудно, Центральна (1112)",,49.836426,23.878288,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. І. Огієнка,14,,0,,0,,Europe/Kyiv,
5104,1124,"Рудно, Лисенка (1124)",,49.838699,23.864198,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. Лисенка,2,,0,,0,,Europe/Kyiv,
5093,1121,"Рудно, Стадіон (1121)",,49.83801,23.868356,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. М. Грушевського,96,,0,,0,,Europe/Kyiv,
5103,1122,"Рудно, Стадіон (1122)",,49.838117,23.868061,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. М. Грушевського,96,,0,,0,,Europe/Kyiv,
z-1111,1111,"Рудно, Центральна (1111)",,49.836998,23.878186,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. Огієнка,21,,0,,0,,Europe/Kyiv,
5018,1107,"Рудно, Лесі Українки (1107)",,49.83969,23.886978,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. Т. Шевченка,,,0,,0,,Europe/Kyiv,
5025,1108,"Рудно, Лесі Українки (1108)",,49.83973,23.88689,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. Т. Шевченка,,,0,,0,,Europe/Kyiv,
44711,1128,"Рудно, Шевченка (1128)",,49.840494,23.865159,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. Т. Шевченка,110,,0,,0,,Europe/Kyiv,
44166,1130,"Рудно, Семінарія (1130)",,49.842662,23.860711,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. Т. Шевченка,188,,0,,0,,Europe/Kyiv,
2562823,1131,"Рудно, Амбулаторія (1131)",,49.839832,23.87467,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. Т. Шевченка,34,,0,,0,,Europe/Kyiv,
5132,1125,"Рудно, Нагірних (1125)",,49.839678,23.877046,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. Т. Шевченка,54,,0,,0,,Europe/Kyiv,
5191,1127,"Рудно, Шевченка (1127)",,49.840297,23.865531,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. Т. Шевченка,83,,0,,0,,Europe/Kyiv,
z-1126,1126,"Рудно, Нагірних (1126)",,49.839553,23.877242,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. Т. Шевченка,17,,0,,0,,Europe/Kyiv,
5190,1129,"Рудно, Семінарія (1129)",,49.842636,23.860631,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. Т. Шевченка,188,,0,,0,,Europe/Kyiv,
2562824,1132,"Рудно, Купера (1132)",,49.840081,23.869841,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. Т. Шевченка,,"вул. Купера, 16",0,,0,,Europe/Kyiv,
42814,1115,"Рудно, Стуса (1115)",,49.833028,23.885994,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. А. Шептицького,16,,0,,0,,Europe/Kyiv,
45093,1116,"Рудно, Стуса (1116)",,49.832962,23.886069,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. А. Шептицького,18,,0,,0,,Europe/Kyiv,
5163,1110,"Рудно, Лугова (1110)",,49.837526,23.884841,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. С. Наливайка,,,0,,0,,Europe/Kyiv,
44710,1101,"Рудно, Кільцева (1101)",,49.838901,23.899059,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. Кільцева,,,0,,0,,Europe/Kyiv,
44709,1102,"Рудно, Кільцева (1102)",,49.839,23.899126,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. Кільцева,,,0,,0,,Europe/Kyiv,
44254,1123,"Рудно, Лисенка (1123)",,49.838439,23.863828,UA46060250050072482,79493,Україна,Львівська область,Львівський,Львівська ,Рудно,вул. Лисенка,2,,0,,0,,Europe/Kyiv,
4759,655,Рясне-2 (655),,49.875406,23.93804,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Величковського,2,,0,,0,,Europe/Kyiv,
z-742,742,Автобудівельників (742),,49.873291,23.917596,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Т. Шевченка,,,0,,0,,Europe/Kyiv,
z-740,740,СТО (740),,49.872725,23.929051,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Т. Шевченка,,,0,,0,,Europe/Kyiv,
42398,1175,"Великі Грибовичі, АЗС (1175)",,49.908994,24.054485,UA46060250060064618,80380,Україна,Львівська область,Львівський,Львівська ,Великі Грибовичі,вул. Львівська,6,,0,,0,,Europe/Kyiv,
2551824,1176,"Великі Грибовичі, АЗС (1176)",,49.909455,24.054286,UA46060250060064618,80380,Україна,Львівська область,Львівський,Львівська ,Великі Грибовичі,вул. Львівська,6,,0,,0,,Europe/Kyiv,
5204,1171,Великі Грибовичі (1171),,49.911095,24.054002,UA46060250060064618,80380,Україна,Львівська область,Львівський,Львівська ,Великі Грибовичі,вул. Садова,,,0,,0,,Europe/Kyiv,
2560280,1173,"Великі Грибовичі, Дублянська (1173)",,49.910323,24.069318,UA46060250060064618,80380,Україна,Львівська область,Львівський,Львівська ,Великі Грибовичі,вул. Дублянська,128,,0,,0,,Europe/Kyiv,
2551825,1211,"Малехів, Кобилянської (1211)",,49.885758,24.059286,UA46060250060064618,80380,Україна,Львівська область,Львівський,Львівська ,Великі Грибовичі,вул. Жовківська,,,0,,0,,Europe/Kyiv,
5203,1177,"Великі Грибовичі, Садова (1177)",,49.902264,24.056261,UA46060250060064618,80380,Україна,Львівська область,Львівський,Львівська ,Великі Грибовичі,вул. Садова,,,0,,0,,Europe/Kyiv,
5202,1178,"Великі Грибовичі, Садова (1178)",,49.90187,24.056242,UA46060250060064618,80380,Україна,Львівська область,Львівський,Львівська ,Великі Грибовичі,вул. Садова,,,0,,0,,Europe/Kyiv,
z-1329,1329,"Воля Гамулецька, Альбатрос (1329)",,49.923847,23.989527,UA46060250070010074,80378,Україна,Львівська область,Львівський,Львівська ,Воля-Гомулецька,вул. Зелена,,,0,,0,,Europe/Kyiv,
42750,1327,"Воля Гамулецька, Зелена (1327)",,49.927387,23.988358,UA46060250070010074,80378,Україна,Львівська область,Львівський,Львівська ,Воля-Гомулецька,вул. Зелена,,,0,,0,,Europe/Kyiv,
z-1328,1328,"Воля Гамулецька, Зелена (1328)",,49.924068,23.99045,UA46060250070010074,80378,Україна,Львівська область,Львівський,Львівська ,Воля-Гомулецька,вул. Зелена,,,0,,0,,Europe/Kyiv,
2552147,1320,"Воля Гамулецька, Народний Дім (1320)",,49.931517,24.006275,UA46060250070010074,80378,Україна,Львівська область,Львівський,Львівська ,Воля-Гомулецька,вул. Зелена,,,0,,0,,Europe/Kyiv,
2552155,1321,"Воля Гамулецька, Народний Дім (1321)",,49.931438,24.006371,UA46060250070010074,80378,Україна,Львівська область,Львівський,Львівська ,Воля-Гомулецька,вул. Зелена,,,0,,0,,Europe/Kyiv,
2552148,1322,"Воля Гамулецька, Народний дім (1322)",,49.930084,24.005288,UA46060250070010074,80378,Україна,Львівська область,Львівський,Львівська ,Воля-Гомулецька,вул. Зелена,,,0,,0,,Europe/Kyiv,
2552152,1325,"Воля Гамулецька, Центр (1325)",,49.927715,23.990262,UA46060250070010074,80378,Україна,Львівська область,Львівський,Львівська ,Воля-Гомулецька,вул. Зелена,,,0,,0,,Europe/Kyiv,
2552150,1326,"Воля Гамулецька, Центр (1326)",,49.927399,23.988355,UA46060250070010074,80378,Україна,Львівська область,Львівський,Львівська ,Воля-Гомулецька,вул. Зелена,,,0,,0,,Europe/Kyiv,
2552154,1323,"Воля Гамулецька, Церква (1323)",,49.929936,24.005304,UA46060250070010074,80378,Україна,Львівська область,Львівський,Львівська ,Воля-Гомулецька,вул. Зелена,,,0,,0,,Europe/Kyiv,
2552149,1324,"Воля Гамулецька, Церква (1324)",,49.927712,23.989913,UA46060250070010074,80378,Україна,Львівська область,Львівський,Львівська ,Воля-Гомулецька,вул. Зелена,,,0,,0,,Europe/Kyiv,
44227,1263,"Гряда, Смеречанського (1263)",,49.937924,24.052473,UA46060250080046366,80377,Україна,Львівська область,Львівський,Львівська ,Гряда,вул. Смеречанського,,,0,,0,,Europe/Kyiv,
2551822,1264,"Гряда, Смеречанського (1264)",,49.937879,24.052414,UA46060250080046366,80377,Україна,Львівська область,Львівський,Львівська ,Гряда,вул. Смеречанського,,,0,,0,,Europe/Kyiv,
2552156,1269,"Гряда, Палац (1269)",,49.935082,24.031217,UA46060250080046366,80377,Україна,Львівська область,Львівський,Львівська ,Гряда,вул. Т. Шевченка,,,0,,0,,Europe/Kyiv,
2552146,1270,"Гряда, Палац (1270)",,49.935139,24.03123,UA46060250080046366,80377,Україна,Львівська область,Львівський,Львівська ,Гряда,вул. Т. Шевченка,,,0,,0,,Europe/Kyiv,
2552158,1265,"Гряда, Центр (1265)",,49.933516,24.04786,UA46060250080046366,80377,Україна,Львівська область,Львівський,Львівська ,Гряда,вул. Т. Шевченка,,,0,,0,,Europe/Kyiv,
2552144,1266,"Гряда, Центр (1266)",,49.933862,24.0458,UA46060250080046366,80377,Україна,Львівська область,Львівський,Львівська ,Гряда,вул. Т. Шевченка,,,0,,0,,Europe/Kyiv,
2552157,1267,"Гряда, Школа (1267)",,49.934404,24.0402,UA46060250080046366,80377,Україна,Львівська область,Львівський,Львівська ,Гряда,вул. Т. Шевченка,,,0,,0,,Europe/Kyiv,
2552145,1268,"Гряда, Школа (1268)",,49.934511,24.039567,UA46060250080046366,80377,Україна,Львівська область,Львівський,Львівська ,Гряда,вул. Т. Шевченка,40,,0,,0,,Europe/Kyiv,
44171,1261,"Гряда, Шевченка (1261)",,49.933763,24.051358,UA46060250080046366,80377,Україна,Львівська область,Львівський,Львівська ,Гряда,вул. Т. Шевченка,,,0,,0,,Europe/Kyiv,
2551823,1262,"Гряда, Шевченка (1262)",,49.933459,24.051197,UA46060250080046366,80377,Україна,Львівська область,Львівський,Львівська ,Гряда,вул. Т. Шевченка,,,0,,0,,Europe/Kyiv,
2551842,1251,"Завадів, Джерело (1251)",,49.945076,23.987896,UA46060250090019677,81020,Україна,Львівська область,Львівський,Львівська ,Завадів,вул. Т. Шевченка,,,0,,0,,Europe/Kyiv,
2551849,1252,"Завадів, Джерело (1252)",,49.945027,23.987896,UA46060250090019677,81020,Україна,Львівська область,Львівський,Львівська ,Завадів,вул. Т. Шевченка,,,0,,0,,Europe/Kyiv,
2551845,1257,"Завадів, Народний дім (1257)",,49.945669,23.966031,UA46060250090019677,81020,Україна,Львівська область,Львівський,Львівська ,Завадів,вул. Т. Шевченка,52,,0,,0,,Europe/Kyiv,
2551846,1258,"Завадів, Народний дім (1258)",,49.945649,23.966063,UA46060250090019677,81020,Україна,Львівська область,Львівський,Львівська ,Завадів,вул. Т. Шевченка,52,,0,,0,,Europe/Kyiv,
2551843,1253,"Завадів, Співоче поле (1253)",,49.946177,23.97743,UA46060250090019677,81020,Україна,Львівська область,Львівський,Львівська ,Завадів,вул. Т. Шевченка,,,0,,0,,Europe/Kyiv,
2551848,1254,"Завадів, Співоче поле (1254)",,49.945987,23.978369,UA46060250090019677,81020,Україна,Львівська область,Львівський,Львівська ,Завадів,вул. Т. Шевченка,,,0,,0,,Europe/Kyiv,
2551844,1255,"Завадів, Центр (1255)",,49.945876,23.970859,UA46060250090019677,81020,Україна,Львівська область,Львівський,Львівська ,Завадів,вул. Т. Шевченка,40а,,0,,0,,Europe/Kyiv,
2551847,1256,"Завадів, Центр (1256)",,49.94578,23.970119,UA46060250090019677,81020,Україна,Львівська область,Львівський,Львівська ,Завадів,вул. Т. Шевченка,40а,,0,,0,,Europe/Kyiv,
z-1281,1281,"Зарудці, Замкнута (1281)",,49.973388,23.962276,UA46060250100076845,80376,Україна,Львівська область,Львівський,Львівська ,Зарудці,вул. Замкнута,35,,0,,0,,Europe/Kyiv,
z-1282,1282,"Зарудці, Замкнута (1282)",,49.973413,23.961715,UA46060250100076845,80376,Україна,Львівська область,Львівський,Львівська ,Зарудці,вул. Замкнута,35,,0,,0,,Europe/Kyiv,
2551813,1273,"Зарудці, Біля Озимка (1273)",,49.972871,23.989323,UA46060250100076845,80376,Україна,Львівська область,Львівський,Львівська ,Зарудці,вул. І. Франка,,,0,,0,,Europe/Kyiv,
2551816,1274,"Зарудці, Біля Озимка (1274)",,49.972824,23.98938,UA46060250100076845,80376,Україна,Львівська область,Львівський,Львівська ,Зарудці,вул. І. Франка,,,0,,0,,Europe/Kyiv,
z-1280,1280,"Зарудці, Каплиця (1280)",,49.971575,23.973598,UA46060250100076845,80376,Україна,Львівська область,Львівський,Львівська ,Зарудці,вул. І. Франка,,,0,,0,,Europe/Kyiv,
2551812,1271,"Зарудці, Урожайна (1271)",,49.974699,24.004837,UA46060250100076845,80376,Україна,Львівська область,Львівський,Львівська ,Зарудці,вул. І. Франка,,,0,,0,,Europe/Kyiv,
2551817,1272,"Зарудці, Урожайна (1272)",,49.975036,24.005634,UA46060250100076845,80376,Україна,Львівська область,Львівський,Львівська ,Зарудці,вул. І. Франка,,,0,,0,,Europe/Kyiv,
z-1275,1275,"Зарудці, Церква (1275)",,49.971629,23.973764,UA46060250100076845,80376,Україна,Львівська область,Львівський,Львівська ,Зарудці,вул. І. Франка,,,0,,0,,Europe/Kyiv,
2551815,1276,"Зарудці, Церква (1276)",,49.971594,23.974196,UA46060250100076845,80376,Україна,Львівська область,Львівський,Львівська ,Зарудці,вул. І. Франка,,,0,,0,,Europe/Kyiv,
z-1279,1279,"Зарудці, Каплиця (1279)",,49.971584,23.973359,UA46060250100076845,80376,Україна,Львівська область,Львівський,Львівська ,Зарудці,вул. І. Франка,,,0,,0,,Europe/Kyiv,
z-1277,1277,"Зарудці, Школа (1277)",,49.97226,23.978986,UA46060250100076845,80376,Україна,Львівська область,Львівський,Львівська ,Зарудці,вул. І. Франка,116,,0,,0,,Europe/Kyiv,
z-1278,1278,"Зарудці, Школа (1278)",,49.972222,23.978992,UA46060250100076845,80376,Україна,Львівська область,Львівський,Львівська ,Зарудці,вул. І. Франка,116,,0,,0,,Europe/Kyiv,
z-1235,1235,Зашків Млинівка (1235),,49.953191,23.99663,UA46060250110096678,80739,Україна,Львівська область,Львівський,Львівська ,Зашків,вул. Є. Коновальця,,,0,,0,,Europe/Kyiv,
2551811,1225,"Зашків, Бригада (1225)",,49.954778,24.008238,UA46060250110096678,80739,Україна,Львівська область,Львівський,Львівська ,Зашків,вул. Є. Коновальця,,,0,,0,,Europe/Kyiv,
2551818,1226,"Зашків, Бригада (1226)",,49.954623,24.008807,UA46060250110096678,80739,Україна,Львівська область,Львівський,Львівська ,Зашків,вул. Є. Коновальця,,,0,,0,,Europe/Kyiv,
2551841,1237,"Зашків, Дитсадок (1237)",,49.950433,23.992016,UA46060250110096678,80739,Україна,Львівська область,Львівський,Львівська ,Зашків,вул. Зарічна,4,,0,,0,,Europe/Kyiv,
2551850,1238,"Зашків, Дитсадок (1238)",,49.950388,23.991939,UA46060250110096678,80739,Україна,Львівська область,Львівський,Львівська ,Зашків,вул. Зарічна,4,,0,,0,,Europe/Kyiv,
44967,1221,"Зашків, Журавлина (1221)",,49.953049,24.022733,UA46060250110096678,80739,Україна,Львівська область,Львівський,Львівська ,Зашків,вул. Є. Коновальця,,,0,,0,,Europe/Kyiv,
2551820,1222,"Зашків, Журавлина (1222)",,49.953015,24.022508,UA46060250110096678,80739,Україна,Львівська область,Львівський,Львівська ,Зашків,вул. Є. Коновальця,,,0,,0,,Europe/Kyiv,
2551851,1236,"Зашків, Млинівка (1236)",,49.953073,23.996721,UA46060250110096678,80739,Україна,Львівська область,Львівський,Львівська ,Зашків,вул. Є. Коновальця,,,0,,0,,Europe/Kyiv,
2551810,1223,"Зашків, Під липою (1223)",,49.954064,24.017487,UA46060250110096678,80739,Україна,Львівська область,Львівський,Львівська ,Зашків,вул. Є. Коновальця,,,0,,0,,Europe/Kyiv,
2551819,1224,"Зашків, Під липою (1224)",,49.954009,24.017444,UA46060250110096678,80739,Україна,Львівська область,Львівський,Львівська ,Зашків,вул. Є. Коновальця,,,0,,0,,Europe/Kyiv,
2551837,1231,"Зашків, Цвинтар (1231)",,49.954658,23.993819,UA46060250110096678,80739,Україна,Львівська область,Львівський,Львівська ,Зашків,вул. Є. Коновальця,,,0,,0,,Europe/Kyiv,
2551839,1232,"Зашків, Цвинтар (1232)",,49.95463,23.993905,UA46060250110096678,80739,Україна,Львівська область,Львівський,Львівська ,Зашків,вул. Є. Коновальця,,,0,,0,,Europe/Kyiv,
2551836,1229,"Зашків, ЦНАП (1229)",,49.954651,24.000696,UA46060250110096678,80739,Україна,Львівська область,Львівський,Львівська ,Зашків,вул. Є. Коновальця,110,,0,,0,,Europe/Kyiv,
2551852,1230,"Зашків, ЦНАП (1230)",,49.954734,24.001804,UA46060250110096678,80739,Україна,Львівська область,Львівський,Львівська ,Зашків,вул. Є. Коновальця,110,,0,,0,,Europe/Kyiv,
2551838,1233,"Зашків, Музей Коновальця (1233)",,49.955198,23.990415,UA46060250110096678,80739,Україна,Львівська область,Львівський,Львівська ,Зашків,вул. Є. Коновальця,,,0,,0,,Europe/Kyiv,
2560980,1442,"Збиранка, Центр (1442)",,49.900227,24.018112,UA46060250120043789,82823,Україна,Львівська область,Львівський,Львівська ,Збиранка,вул. Нова,,,0,,0,,Europe/Kyiv,
2560982,1444,"Збиранка, Цех (1444)",,49.893542,24.019893,UA46060250120043789,82823,Україна,Львівська область,Львівський,Львівська ,Збиранка,вул. Нова,,,0,,0,,Europe/Kyiv,
2560981,1443,"Збиранка, Цех (1443)",,49.893639,24.019922,UA46060250120043789,82823,Україна,Львівська область,Львівський,Львівська ,Збиранка,вул. Нова,,,0,,0,,Europe/Kyiv,
43927,1189,"Лисиничі, Цвинтар (1189)",,49.843559,24.119893,UA46060250130067842,81126,Україна,Львівська область,Львівський,Львівська ,Лисиничі,вул. Тракт Глинянський,,,0,,0,,Europe/Kyiv,
42746,1190,"Лисиничі, Цвинтар (1190)",,49.843739,24.120569,UA46060250130067842,81126,Україна,Львівська область,Львівський,Львівська ,Лисиничі,вул. Тракт Глинянський,,,0,,0,,Europe/Kyiv,
5168,1181,Лисиничі.Героїв Крут (1181),,49.834554,24.126427,UA46060250130067842,81126,Україна,Львівська область,Львівський,Львівська ,Лисиничі,вул. Героїв Крут,,,0,,0,,Europe/Kyiv,
